SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
367670,0,Cash loans,F,N,Y,1,301500.0,942300.0,36643.5,675000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.035792,-17034,-425,-365.0,-592,,1,1,0,1,0,0,Core staff,3.0,2,2,FRIDAY,12,0,0,0,0,0,0,Business Entity Type 3,0.4534148745945359,0.4301143762828877,0.6925590674998008,0.3474,0.0764,0.9995,0.9932,0.0862,0.24,0.1034,0.625,0.6667,0.0881,0.2278,0.2366,0.2548,0.0605,0.354,0.0793,0.9995,0.9935,0.087,0.2417,0.1034,0.625,0.6667,0.0901,0.2489,0.2466,0.2568,0.064,0.3508,0.0764,0.9995,0.9933,0.0868,0.24,0.1034,0.625,0.6667,0.0896,0.2317,0.2409,0.2562,0.0617,reg oper spec account,block of flats,0.2489,Panel,No,0.0,0.0,0.0,0.0,-189.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
452938,0,Cash loans,F,Y,Y,0,202500.0,1354500.0,37246.5,1354500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.002506,-19897,365243,-9344.0,-3435,10.0,1,0,0,1,0,0,,2.0,2,2,MONDAY,2,0,0,0,0,0,0,XNA,,0.7412116369900852,0.7544061731797895,0.033,,0.9806,,,0.0,0.069,0.125,,0.0305,,0.0316,,0.0,0.0336,,0.9806,,,0.0,0.069,0.125,,0.0312,,0.0329,,0.0,0.0333,,0.9806,,,0.0,0.069,0.125,,0.0311,,0.0322,,0.0,,block of flats,0.0273,Block,No,0.0,0.0,0.0,0.0,-203.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0
171816,1,Cash loans,F,N,Y,0,292500.0,1575000.0,41679.0,1575000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.028663,-21995,-1595,-2303.0,-2497,,1,1,0,1,0,0,Sales staff,2.0,2,2,WEDNESDAY,13,0,1,1,0,0,0,Business Entity Type 3,,0.7460474932123411,0.2940831009471255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-324.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
133141,0,Cash loans,M,N,N,0,225000.0,1206000.0,31941.0,1206000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.028663,-20904,-1137,-3488.0,-3871,,1,1,0,1,0,0,Drivers,1.0,2,2,MONDAY,16,0,1,1,0,1,1,Business Entity Type 3,,0.6210010673322365,0.5424451438613613,0.0691,0.0709,0.9752,0.66,0.0068,0.0,0.1379,0.1667,0.2083,0.0401,0.0538,0.0497,0.0116,0.0535,0.0704,0.0736,0.9752,0.6733,0.0069,0.0,0.1379,0.1667,0.2083,0.041,0.0588,0.0518,0.0117,0.0566,0.0697,0.0709,0.9752,0.6645,0.0069,0.0,0.1379,0.1667,0.2083,0.0408,0.0547,0.0506,0.0116,0.0546,reg oper account,block of flats,0.056,"Stone, brick",No,1.0,0.0,1.0,0.0,-4.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
222426,0,Revolving loans,F,N,Y,2,90000.0,247500.0,12375.0,247500.0,Children,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.02461,-13325,-642,-5410.0,-4166,,1,1,0,1,0,0,Sales staff,4.0,2,2,THURSDAY,13,0,0,0,0,0,0,Business Entity Type 3,,0.5184988775506173,0.434733248750173,0.0464,,0.9593,,0.0063,0.0,0.2069,0.0833,,0.0664,0.0378,0.0419,0.0,0.0,0.0473,,0.9593,,0.0063,0.0,0.2069,0.0833,,0.0679,0.0413,0.0436,0.0,0.0,0.0468,,0.9593,,0.0063,0.0,0.2069,0.0833,,0.0676,0.0385,0.0426,0.0,0.0,,block of flats,0.0364,"Stone, brick",No,1.0,1.0,1.0,1.0,-530.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0
273791,0,Cash loans,F,N,N,0,135000.0,364428.0,13869.0,238500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,With parents,0.018634,-15680,-7510,-9612.0,-1386,,1,1,0,1,1,0,,2.0,2,2,WEDNESDAY,13,0,0,0,0,0,0,Industry: type 1,0.5607316802963205,0.4518352745977593,0.4848514754962666,0.0227,,0.9781,,,0.0,0.1034,0.0417,,,,0.0182,,0.011,0.0231,,0.9782,,,0.0,0.1034,0.0417,,,,0.019,,0.0117,0.0229,,0.9781,,,0.0,0.1034,0.0417,,,,0.0185,,0.0112,,block of flats,0.0167,"Stone, brick",No,3.0,1.0,3.0,0.0,-797.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0
152509,0,Cash loans,F,Y,Y,0,180000.0,256500.0,18715.5,256500.0,Unaccompanied,Working,Higher education,Civil marriage,House / apartment,0.020713,-20069,-2915,-211.0,-3606,65.0,1,1,0,1,0,0,Sales staff,2.0,3,2,SUNDAY,10,0,0,0,0,0,0,Self-employed,,0.5145670367196721,0.133429254467317,0.1639,0.1018,0.998,0.9728,0.0534,0.16,0.1379,0.375,0.0,0.0228,0.1336,0.184,0.0,0.0,0.1669999999999999,0.1057,0.998,0.9739,0.0539,0.1611,0.1379,0.375,0.0,0.0233,0.146,0.1917,0.0,0.0,0.1655,0.1018,0.998,0.9732,0.0538,0.16,0.1379,0.375,0.0,0.0232,0.136,0.1873,0.0,0.0,reg oper account,block of flats,0.177,Panel,No,0.0,0.0,0.0,0.0,-2993.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,7.0,0.0,2.0
199332,0,Cash loans,F,N,Y,0,135000.0,906615.0,30091.5,688500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020713,-10292,-1642,-9242.0,-1200,,1,1,0,1,0,0,Sales staff,2.0,3,2,SATURDAY,8,0,0,0,0,0,0,Self-employed,0.2478623595173885,0.5335835847653008,,0.0732,0.0297,0.9876,0.83,0.013,0.04,0.0345,0.3333,0.375,0.0235,0.0597,0.0464,0.0,0.0,0.0746,0.0308,0.9876,0.8367,0.0131,0.0403,0.0345,0.3333,0.375,0.024,0.0652,0.0484,0.0,0.0,0.0739,0.0297,0.9876,0.8323,0.0131,0.04,0.0345,0.3333,0.375,0.0239,0.0607,0.0473,0.0,0.0,reg oper account,block of flats,0.0365,Panel,No,0.0,0.0,0.0,0.0,-838.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
350742,0,Cash loans,F,Y,Y,1,270000.0,1687266.0,64264.5,1575000.0,Unaccompanied,Working,Higher education,Civil marriage,House / apartment,0.026392,-13233,-5681,-2872.0,-1178,2.0,1,1,0,1,1,0,,3.0,2,2,FRIDAY,10,0,0,0,0,0,0,Business Entity Type 1,,0.6474276917873898,0.3474182272002641,0.066,,0.9791,,,0.0,,0.1667,,,,0.042,,0.0427,0.0672,,0.9791,,,0.0,,0.1667,,,,0.0438,,0.0452,0.0666,,0.9791,,,0.0,,0.1667,,,,0.0428,,0.0436,,block of flats,0.0415,"Stone, brick",No,0.0,0.0,0.0,0.0,-454.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
302418,0,Cash loans,M,N,Y,0,202500.0,698517.0,35793.0,603000.0,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.019101,-21437,365243,-5589.0,-4819,,1,0,0,1,0,0,,2.0,2,2,FRIDAY,10,0,0,0,0,0,0,XNA,0.6371218213804433,0.3262613859924608,0.5154953751603267,0.05,0.0623,0.9901,0.8640000000000001,0.0166,0.0,0.0862,0.1667,0.0417,0.1081,0.0408,0.0495,0.0,0.0316,0.042,0.0535,0.9901,0.8693,0.0096,0.0,0.069,0.1667,0.0417,0.0854,0.0367,0.027,0.0,0.0222,0.0505,0.0623,0.9901,0.8658,0.0167,0.0,0.0862,0.1667,0.0417,0.11,0.0415,0.0545,0.0,0.0233,reg oper account,block of flats,0.0558,Panel,No,0.0,0.0,0.0,0.0,-11.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
355325,0,Cash loans,F,N,Y,0,99000.0,808650.0,23773.5,675000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.007305,-18330,-3333,-3249.0,-1870,,1,1,0,1,1,0,Sales staff,2.0,3,3,SATURDAY,12,0,0,0,0,0,0,Self-employed,0.5684565140042973,0.1704749244258174,0.5814837058057234,0.0722,,0.9781,,,0.0,0.1379,0.1667,,,,0.0443,,0.0859,0.0735,,0.9782,,,0.0,0.1379,0.1667,,,,0.0462,,0.0909,0.0729,,0.9781,,,0.0,0.1379,0.1667,,,,0.0451,,0.0877,,block of flats,0.0535,Panel,No,0.0,0.0,0.0,0.0,-304.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
288037,0,Cash loans,M,N,Y,0,189000.0,573628.5,27724.5,463500.0,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.018634,-17303,-3018,-155.0,-857,,1,1,0,1,0,0,Security staff,2.0,2,2,THURSDAY,11,0,1,1,0,0,0,Security,0.3229506190606755,0.4739047882467746,0.470456116119975,0.0412,0.0,0.9791,,,0.0,0.069,0.1667,,0.0082,,0.0356,,0.0,0.042,0.0,0.9791,,,0.0,0.069,0.1667,,0.0084,,0.0371,,0.0,0.0416,0.0,0.9791,,,0.0,0.069,0.1667,,0.0083,,0.0362,,0.0,,block of flats,0.0316,"Stone, brick",No,6.0,2.0,6.0,2.0,-1673.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
434299,0,Cash loans,F,N,Y,1,202500.0,1305000.0,38155.5,1305000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.030755,-20021,-2622,-400.0,-3033,,1,1,1,1,1,0,Accountants,3.0,2,2,WEDNESDAY,15,0,0,0,0,0,0,Other,,0.4982579508887639,0.475849908720221,0.2216,0.1545,0.9796,,,0.24,0.2069,0.3333,,0.0288,,0.2018,,0.2006,0.2258,0.1604,0.9796,,,0.2417,0.2069,0.3333,,0.0294,,0.2102,,0.2124,0.2238,0.1545,0.9796,,,0.24,0.2069,0.3333,,0.0293,,0.2054,,0.2048,,block of flats,0.2023,"Stone, brick",No,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
392200,1,Cash loans,F,N,Y,0,157500.0,1174977.0,34483.5,1026000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020713,-14972,-179,-183.0,-4698,,1,1,0,1,0,0,,2.0,3,2,SATURDAY,13,0,0,0,0,0,0,Other,,0.3510548025131566,0.6212263380626669,0.0619,0.0592,0.9762,0.6736,0.0064,0.0,0.1034,0.1667,0.2083,0.0503,0.0504,0.0509,0.0,0.0,0.063,0.0615,0.9762,0.6864,0.0065,0.0,0.1034,0.1667,0.2083,0.0515,0.0551,0.053,0.0,0.0,0.0625,0.0592,0.9762,0.6779999999999999,0.0065,0.0,0.1034,0.1667,0.2083,0.0512,0.0513,0.0518,0.0,0.0,not specified,block of flats,0.0435,Panel,No,5.0,1.0,5.0,0.0,-57.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
430310,0,Cash loans,F,N,N,1,180000.0,592560.0,35937.0,450000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.030755,-11516,-2039,-4941.0,-581,,1,1,0,1,0,0,Laborers,3.0,2,2,FRIDAY,13,0,0,0,0,0,0,Self-employed,,0.4779954507559247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1705.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
173643,0,Cash loans,F,N,Y,0,225000.0,790830.0,57676.5,675000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.032561,-9757,-940,-411.0,-954,,1,1,0,1,1,1,Sales staff,2.0,1,1,MONDAY,17,0,0,0,0,0,0,Business Entity Type 3,0.5177186176586238,0.5636071294127138,0.3656165070113335,0.1351,,0.9707,,,,0.1724,0.25,,,,0.1904,,0.1342,0.1376,,0.9707,,,,0.1724,0.25,,,,0.1984,,0.1421,0.1364,,0.9707,,,,0.1724,0.25,,,,0.1939,,0.1371,,,0.179,"Stone, brick",No,4.0,0.0,4.0,0.0,-455.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0
399954,0,Cash loans,F,N,N,0,270000.0,288000.0,19246.5,288000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.010147,-13150,-3013,-1074.0,-5117,,1,1,1,1,1,0,Managers,2.0,2,2,WEDNESDAY,16,0,0,0,0,0,0,Restaurant,0.5525533657742054,0.6962375511730732,0.375711009574066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,5.0,0.0,-202.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
121338,0,Cash loans,F,N,Y,0,112500.0,590337.0,25141.5,477000.0,Unaccompanied,Working,Secondary / secondary special,Widow,House / apartment,0.025164,-20632,-4880,-7087.0,-3277,,1,1,0,1,0,0,Laborers,1.0,2,2,SATURDAY,13,0,0,0,0,0,0,Business Entity Type 3,,0.194293834370055,0.5513812618027899,0.2577,0.1588,0.9841,0.7824,0.158,0.28,0.2414,0.3333,0.375,0.0,0.2017,0.2284,0.0386,0.0337,0.2626,0.1648,0.9841,0.7909,0.1595,0.282,0.2414,0.3333,0.375,0.0,0.2204,0.2379,0.0389,0.0357,0.2602,0.1588,0.9841,0.7853,0.159,0.28,0.2414,0.3333,0.375,0.0,0.2052,0.2325,0.0388,0.0344,reg oper account,block of flats,0.2574,Panel,No,3.0,0.0,3.0,0.0,-1214.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0
150410,1,Cash loans,F,N,Y,0,121500.0,562491.0,24907.5,454500.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.003069,-22080,365243,-1554.0,-4426,,1,0,0,1,0,0,,2.0,3,3,FRIDAY,14,0,0,0,0,0,0,XNA,,0.4806532701224859,0.6971469077844458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-591.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
401227,0,Cash loans,M,N,N,0,81000.0,343377.0,16830.0,283500.0,Family,Working,Lower secondary,Civil marriage,Municipal apartment,0.031329,-11214,-3295,-7178.0,-1981,,1,1,0,1,0,0,Laborers,2.0,2,2,TUESDAY,12,0,0,0,0,0,0,Agriculture,,0.2652563401861944,0.3506958432829587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.0,8.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
266933,0,Cash loans,F,N,Y,2,292500.0,364500.0,19903.5,364500.0,"Spouse, partner",Working,Lower secondary,Married,House / apartment,0.010556,-13799,-1509,-911.0,-911,,1,1,1,1,1,0,Laborers,4.0,3,3,SATURDAY,13,0,0,0,0,0,0,Self-employed,0.3991303041191996,0.4422946612453707,0.2103502286944494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-692.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,4.0
417762,0,Revolving loans,F,N,Y,0,90000.0,270000.0,13500.0,270000.0,Unaccompanied,Working,Higher education,Civil marriage,With parents,0.035792,-8491,-252,-1806.0,-1169,,1,1,1,1,1,0,Sales staff,2.0,2,2,SATURDAY,20,0,0,0,0,0,0,Self-employed,,0.4962407302032871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-863.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
241069,0,Cash loans,M,Y,Y,0,315000.0,497520.0,52371.0,450000.0,Unaccompanied,State servant,Higher education,Married,House / apartment,0.020246,-15362,-3063,-2163.0,-5295,4.0,1,1,0,1,0,0,,2.0,3,3,THURSDAY,8,0,0,0,0,0,0,Other,,0.5090322123888877,0.5620604831738043,0.1186,0.0663,0.9925,,0.0309,0.16,0.1379,0.3333,,0.0142,,0.1617,,0.0036,0.1208,0.0688,0.9926,,0.0312,0.1611,0.1379,0.3333,,0.0145,,0.1685,,0.0038,0.1197,0.0663,0.9925,,0.0311,0.16,0.1379,0.3333,,0.0144,,0.1646,,0.0037,,block of flats,0.128,Panel,No,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
430331,0,Cash loans,F,N,N,1,90000.0,900000.0,32328.0,900000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.072508,-11873,-3614,-6139.0,-4108,,1,1,0,1,1,1,Accountants,3.0,1,1,MONDAY,13,0,0,0,0,0,0,Security,0.3244096592592737,0.6394207038380507,0.5726825047161584,0.1057,0.1621,0.9757,0.6464,0.063,0.0,0.1379,0.1458,0.2083,0.0,0.0639,0.0739,0.0116,0.0721,0.083,0.0871,0.9742,0.6602,0.0636,0.0,0.1379,0.125,0.2083,0.0,0.0698,0.0669,0.0117,0.0157,0.1067,0.1621,0.9757,0.6511,0.0634,0.0,0.1379,0.1458,0.2083,0.0,0.065,0.0752,0.0116,0.0736,reg oper account,block of flats,0.0538,"Stone, brick",No,0.0,0.0,0.0,0.0,-951.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0
370492,0,Cash loans,F,N,Y,0,202500.0,315000.0,19165.5,315000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.032561,-18207,-2887,-3614.0,-1747,,1,1,0,1,0,0,Accountants,1.0,1,1,SUNDAY,15,0,0,0,0,0,0,Bank,0.7017749563747852,0.7299459512203599,0.4578995512067301,0.2433,0.0488,0.9821,0.7552,0.0301,0.16,0.0345,0.5833,0.625,0.0764,0.1975,0.1132,0.0039,0.0014,0.2479,0.0506,0.9821,0.7648,0.0303,0.1611,0.0345,0.5833,0.625,0.0781,0.2158,0.1179,0.0039,0.0015,0.2457,0.0488,0.9821,0.7585,0.0303,0.16,0.0345,0.5833,0.625,0.0777,0.2009,0.1152,0.0039,0.0014,reg oper account,block of flats,0.1058,"Stone, brick",No,2.0,1.0,2.0,1.0,-947.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,9.0,2.0,3.0
342191,0,Cash loans,M,N,Y,0,81000.0,225000.0,12915.0,225000.0,Family,Pensioner,Secondary / secondary special,Widow,House / apartment,0.025164,-24065,365243,-6414.0,-4264,,1,0,0,1,0,0,,1.0,2,2,FRIDAY,8,0,0,0,0,0,0,XNA,,0.1621921059592286,0.1237353221130787,0.1237,0.132,0.9826,0.762,0.0182,0.0,0.2759,0.1667,0.2083,0.1769,0.1009,0.1146,0.0,0.1068,0.1261,0.1369999999999999,0.9826,0.7713,0.0184,0.0,0.2759,0.1667,0.2083,0.1809,0.1102,0.1194,0.0,0.1131,0.1249,0.132,0.9826,0.7652,0.0183,0.0,0.2759,0.1667,0.2083,0.1799,0.1026,0.1166,0.0,0.109,reg oper account,block of flats,0.0988,Panel,No,13.0,0.0,13.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
191077,0,Cash loans,F,Y,Y,0,112500.0,381528.0,24381.0,315000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.028663,-17392,-570,-3317.0,-926,5.0,1,1,0,1,0,0,Laborers,2.0,2,2,SUNDAY,12,0,0,0,0,0,0,Business Entity Type 2,0.643007103164097,0.2617678790286115,0.633031641417419,0.0828,0.0537,0.9876,,,0.074,0.069,0.375,,,,,,0.0,0.0756,0.0322,0.9861,,,0.0806,0.069,0.3333,,,,,,0.0,0.0749,0.0572,0.9866,,,0.08,0.069,0.3333,,,,,,0.0,,block of flats,0.0757,Mixed,No,0.0,0.0,0.0,0.0,-2376.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
257028,0,Cash loans,M,Y,Y,0,450000.0,1255680.0,41629.5,1125000.0,Family,Commercial associate,Secondary / secondary special,Separated,House / apartment,0.035792,-15353,-7854,-7845.0,-3842,9.0,1,1,0,1,1,0,Laborers,1.0,2,2,MONDAY,16,0,0,0,0,0,0,Transport: type 1,0.2861868033187086,0.6352812190633319,0.7583930617144343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-1869.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
442554,0,Cash loans,F,N,N,0,108000.0,781920.0,23836.5,675000.0,Unaccompanied,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0.001333,-19282,365243,-10431.0,-2660,,1,0,0,1,0,0,,2.0,3,3,TUESDAY,7,0,0,0,0,0,0,XNA,,0.4354018239830744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
249204,0,Cash loans,M,Y,Y,0,292500.0,1078200.0,31522.5,900000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.005144,-20248,-3289,-72.0,-3523,4.0,1,1,1,1,1,0,Managers,2.0,2,2,FRIDAY,11,0,0,0,0,0,0,Business Entity Type 3,,0.6861705568824936,0.4920600938649263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1903.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0
315600,0,Cash loans,M,Y,N,1,112500.0,263686.5,19318.5,238500.0,Unaccompanied,Working,Incomplete higher,Civil marriage,House / apartment,0.002134,-10975,-1409,-4488.0,-2604,23.0,1,1,0,1,0,0,Laborers,3.0,3,3,TUESDAY,14,0,0,0,1,1,0,Industry: type 3,,0.4208189957455892,0.1183643263674006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,3.0,4.0,2.0,-614.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
